deal_name,restaurant_name,location_name,match_confidence,restaurant_id,restaurant_group_id,restaurant_group_name,fly_allocation
Bati - New Deal,Bati,Clinton Hill,82.1%,acdd28eb-256b-4b7f-b2da-194ef241bc0d,7060eafe-9f02-4b22-bd27-7439d97e8c44,Bati,"250,000"
Coleman Public House - New Deal,Coleman Public House,Mt. Pleasant,100.0%,7d829d15-f0d7-498b-ab33-01154b63e814,3c41006c-8c75-4a37-894b-deea870ee0e8,Coleman Maybank Public House,"500,000"
Maybank Public House - New Deal,Maybank Public House,James Island,100.0%,a6de9666-8a3a-4b22-8e14-b26d1ac9a47a,3c41006c-8c75-4a37-894b-deea870ee0e8,Coleman Maybank Public House,"500,000"
Kings County Distillery - New Deal,Kings County Distillery,Vinegar Hill,100.0%,395a2eb2-61b2-4d50-ab88-5d758f69b2d9,33faa07b-58cc-4e6e-b6e0-ce715ef96dda,Kings County Distillery,"500,000"
Padoca Bakery - New Deal,Padoca Bakery - 67,Lenox Hill,83.7%,dd8f7548-9316-4bd9-9d84-5e889accccd6,a8b2f212-bc66-4c26-80a0-d26f6a7ead08,Padoca Bakery,"500,000"
Padoca Bakery (Lenox Hill),Padoca Bakery - 67,Lenox Hill,90.0%,dd8f7548-9316-4bd9-9d84-5e889accccd6,a8b2f212-bc66-4c26-80a0-d26f6a7ead08,Padoca Bakery,"500,000"
Tabaré (Williamsburg) - New Deal,Veselka Williamsburg,Williamsburg,68.3%,5a02aa66-fc07-4b42-b412-c13515a47316,a5197cd6-00a1-408a-9e6e-a2669e1c6417,Veselka,"500,000"
Tabaré (Bushwick)- New Deal,Tabaré,Bushwick,75.0%,d086f164-4518-4e22-99ca-94c54711cc9b,d53a311f-4f73-4623-85c6-0d012cf4f321,Tabare,"500,000"
Bon Banh Mi - Oakland Market Rd.,Bon Banh Mi,Downtown,95.0%,cc1e4e53-77f1-42e7-a921-956cbaf22969,3cbd96ee-1361-45b3-a1ac-b9614534385d,Bon Banh Mi,"500,000"
Vacations BK - New Deal,Bandits Burger + Dive,West Village,55.0%,38b70cfe-2419-4b0a-baa7-ee5b80298f58,3765dc1e-07e7-43a0-882c-e1776ad4e834,The Garrett Group,"500,000"
hanksbrooklyn.com - New Deal,Brooklyn Brewery,Williamsburg,67.1%,94baead0-d295-42c5-8ad9-26d345909160,facaeef8-3bb3-47c2-a6df-f20f0239dac4,Brooklyn Brewery,"500,000"
The Wooly Nolita,The Wooly,Nolita,98.8%,7cca16ca-d0eb-44ef-8051-779caf4b7111,8a14d5b5-d59d-4d4d-bff8-38b760c69e8c,The Wooly,"500,000"
The Pass - New Deal,The Pass,Cannonborough,72.1%,94fa4e70-a899-4c2a-af75-3e521d593afa,9db1b13e-1312-4f9d-a436-e673c793ec3f,The Pass,"500,000"
ROOH SF - New Deal,ROOH,ROOH SF,75.0%,f5619e42-2f65-471f-8155-9465b0c9d305,d6282b9f-97d6-487b-a067-73bfbeafa765,Alora,"250,000"
Maman - 211 W Broadway,Saturn Road,Cobble Hill,55.2%,20aa10a7-feac-4f5c-8c5c-fd46bc5d621b,c24cc730-2233-4931-b698-36e34ec43d27,Saturn Road,"500,000"
Alora (SF) - New Deal,Aldo Sohm Wine Bar,Midtown,57.1%,6a08bd5a-23b0-4f8c-b791-9a7d0790d20c,7ae7f76f-5633-472a-854b-d4128415bcd3,Aldo Sohm,"250,000"
Ella Funt - New Deal,Ella Funt,East Village,96.7%,b0db1446-6506-47e7-a61a-e001bfa7f608,0a756f22-a296-40dc-a4da-087fc7b24612,Ella Funt,"500,000"
Festival Café - New Deal,Final Final,Pacific Heights,64.5%,222ac2ab-0540-46c6-887d-ceab2c42dc70,6bffc2b4-1771-4f8b-94da-ebc8219c8f0f,Joe Wallace Group,"500,000"
The Purple Tongue Wine Bar - New Deal,The Purple Tongue Wine Bar,Hell's Kitchen,100.0%,8fd45637-7545-45d5-9ad2-f0bbfaca9ac3,603bfa27-50d2-4182-992e-f51e42f1b5e3,The Purple Tongue Wine Bar,"250,000"
Tempest,Tempest,French Quarter,100.0%,756eb990-0fe7-47c8-a59c-37895771f63d,43e75779-3cb0-4565-9c89-c8e7b20ffb31,Tempest,"500,000"
Turtle Bay Tavern - New Deal,Little Jack's Tavern,Downtown Charleston,66.5%,793c73aa-2e8c-4607-b7b3-8f90fd1c90ad,03e8295a-6cb4-483b-9c53-ffa2b8ec1ec8,Rerun Restaurants,0
Spicy Moon East Village,Spicy Moon,Chelsea,90.6%,6f0e2833-d311-44ad-8f46-0929d46f7996,da935a47-f1c3-4491-af5d-c23fcd3b563f,Spicy Moon,"500,000"
Spicy Moon (West Village),Spicy Moon,Chelsea,90.6%,6f0e2833-d311-44ad-8f46-0929d46f7996,da935a47-f1c3-4491-af5d-c23fcd3b563f,Spicy Moon,"500,000"
Spicy Moon - Bowery,Spicy Moon,Chelsea,94.1%,6f0e2833-d311-44ad-8f46-0929d46f7996,da935a47-f1c3-4491-af5d-c23fcd3b563f,Spicy Moon,"500,000"
Spicy Moon - Chelsea,Spicy Moon,Chelsea,91.4%,6f0e2833-d311-44ad-8f46-0929d46f7996,da935a47-f1c3-4491-af5d-c23fcd3b563f,Spicy Moon,"500,000"
Accidental Bar - New Deal,Accidental Bar,Alphabet City,95.7%,8c25d991-e42c-4311-b475-b7ab9700074e,0543ef5c-af49-441d-b119-63e9c09d30b0,Accidental Bar,"250,000"
Rory's Rooftop,Rook Rooftop,RiNo,86.9%,ade810f4-30d1-43cc-9b0d-c827140264c0,0e195f5d-f3a4-4111-9b72-9525deca5707,Sage Hospitality Group,"250,000"
Bomba Cocktail Bar - New Deal,Subject: A Cocktail Bar,Lower East Side,71.2%,2b12b886-05c3-477c-8a2e-fabb6a432f32,f1a2492c-8e80-4797-9df8-df54c79b9eb5,Subject Bar,"250,000"
Puttery - Museum - New Deal,The Puttery,Rory's Rooftop,71.7%,8bcf6e01-b14d-4b11-9e2b-2d8827bbaa19,03a03852-63ad-4ab2-a9a5-12941abb6187,The Puttery,"250,000"
Puttery Lodge - New Deal,The Puttery,Rory's Rooftop,73.3%,8bcf6e01-b14d-4b11-9e2b-2d8827bbaa19,03a03852-63ad-4ab2-a9a5-12941abb6187,The Puttery,"250,000"
Tacombi - Bethesda,Tacombi,Financial District,90.9%,e8885919-1c59-488a-8fb9-943b33ac508b,b448af3d-5c91-40c4-b344-1fb000d39cfa,Tacombi,"500,000"
Kiwami,Kiwami,Brooklyn Heights,100.0%,ab40ace1-0a06-429f-a3bd-164b642e8f9c,d21c66ac-3326-4fe3-b87c-24e6fc8deca6,Kiwami,"250,000"
St. Mazie - New Deal,St. Mazie,Williamsburg,94.0%,72922ae4-a0cd-43c8-883c-a0b01ea1ceaa,c6117fbc-97da-48c0-8a25-b299546494ef,St. Mazie,"250,000"
Fred's Dog House - New Deal,Friedman's Chelsea Market,Friedmans Chelsea Market,58.0%,365f2175-2f96-4296-9ab2-47d250e2898f,fcab5650-6899-4643-912b-ac602728d0e0,Friedman's,"250,000"
Tacombi - Arlington,Tacombi,Financial District,88.3%,e8885919-1c59-488a-8fb9-943b33ac508b,b448af3d-5c91-40c4-b344-1fb000d39cfa,Tacombi,"500,000"
Fitoor (SJ) - New Deal,Strange Delight,Fort Greene,58.5%,b1891c01-ea5d-43ae-b62b-42415bb9eb7d,6652a146-669f-4c02-88d7-a91ded4bacf9,Strange Delight,"250,000"
The Sparrow - New Deal,Strange Delight,Fort Greene,61.6%,b1891c01-ea5d-43ae-b62b-42415bb9eb7d,6652a146-669f-4c02-88d7-a91ded4bacf9,Strange Delight,"250,000"
The Flying Cock - New Deal,Finback Brewery,Glendale,61.4%,2ed2f0c1-2f1b-4acd-8a17-e6c6cc725ce0,a805868e-7ae4-4954-822f-3d69c4891833,Finback Brewery,0
Lasagna Restaurant - New Deal,Masala Dosa,Inner Sunset,61.9%,8116cde9-d4f6-4833-b3bd-523e44f9399d,d1053b88-5ec2-4553-9c97-89dab8927cf4,Masala Dosa,"250,000"
Little Dipper - New Deal,Little Dipper,Chelsea,94.3%,7a93301c-1e75-4133-a641-c65f689dcc16,c6198d66-7c44-4e7c-a1fe-a61a21f5179f,Goldies/Little Dipper,"500,000"
Goldie’s Tavern - New Deal,Goldie's Tavern,Chelsea,96.9%,db146718-fa00-4bdb-8e1a-c2978c523b2f,c6198d66-7c44-4e7c-a1fe-a61a21f5179f,Goldies/Little Dipper,"500,000"
Fitoor (SM) - New Deal,Aldo Sohm Wine Bar,Midtown,50.0%,6a08bd5a-23b0-4f8c-b791-9a7d0790d20c,7ae7f76f-5633-472a-854b-d4128415bcd3,Aldo Sohm,"250,000"
The Liberties - New Deal,The Liberties,The Liberties,100.0%,9c577e12-e0fc-46df-b8b7-7e543226ae1e,345998d8-5739-41e1-a575-05a9bf976b69,The Liberties,"500,000"
ROOH Palo Alto - New Deal,ROOH,ROOH SF,54.6%,f5619e42-2f65-471f-8155-9465b0c9d305,d6282b9f-97d6-487b-a067-73bfbeafa765,Alora,"250,000"
Pippal - New Deal,Call Me Pearl,LoDo,67.1%,6df52367-8a0c-434d-bd9a-ff4fba66ff12,0e195f5d-f3a4-4111-9b72-9525deca5707,Sage Hospitality Group,"250,000"
Alma Negra - New Deal,Alma Negra,Park Slope,99.0%,a8cdc6b5-068d-477f-8ec9-cb8840f1e051,b5cbad77-87c4-44d6-97d3-dc46d9d33af8,Alma Negra,"500,000"
Randolph Beer - New Deal,Randolph Beer,Dumbo,94.3%,3d2df8bc-707e-4f89-8de4-ca20df058197,2a986d8c-f763-4c1d-985c-b70ac04cdfa6,Randolph Beer,"250,000"
Stone Park Cafe - New Deal,Stone Park Cafe,Park Slope,96.9%,696e3754-4f72-4ebc-9f6b-4e37bbff9ac1,4e6d4858-62f4-4717-ab49-04a573f4e86f,Stone Park Cafe,"250,000"
Rose's Cafe - New Deal,Spike's Coffees and Teas,The Castro,69.1%,f4d71985-b946-435b-8494-f09da8e1551d,3cd5c8e0-2e2c-4a78-88b4-9f28d8d41aa1,Spike's Coffee & Teas,"500,000"
Terzo - New Deal,Mile End Deli,Boerum Hill,61.9%,4c513a09-f56b-47aa-bd1e-bbd34b426d93,b04b3531-39e2-410a-8a86-3df7a2c62e25,Mile End Deli,"500,000"
IWak Sushi - New Deal,Live Sushi Bar,Potrero Hill,64.5%,011c6320-bd4a-4550-99fa-07211b731f0a,c8b06155-43af-43a2-94ea-2df364c4c190,Omakase Restaurant Group,"250,000"
Other Half Brewing - Seneca St Buffalo,Other Half,Gowanus,68.5%,3d7055dc-acb5-4e31-8b18-cc5f1c904e1d,55fb9cdf-aff9-4bc0-af31-c015e608ee09,Other Half Brewing,"500,000"
Sunday to Sunday - New Deal,Sunday To Sunday,Lower East Side,98.0%,99b0ea4f-0677-4a74-9918-d207262ff9a6,765fd549-2351-4c62-b7d7-ed28896d390a,Sunday To Sunday,"250,000"
PDA Pizza - New Deal,Decades Pizza,Ridgewood,61.6%,a9fb2c46-8797-4c02-bfae-b5371a25e801,c5bcbfc6-f516-4a69-89bf-0a9908142154,Decades Pizza,"500,000"
Tacombi - Brickell,Tacombi,Financial District,100.0%,e8885919-1c59-488a-8fb9-943b33ac508b,b448af3d-5c91-40c4-b344-1fb000d39cfa,Tacombi,"500,000"
Kjun - New Deal,Hutong New York,Midtown,60.0%,bd4acd44-4abf-42cd-a93a-50af3df2f340,7d1ad92a-844d-4507-9246-6a05a8507ecc,Aqua,"250,000"
Speedy Romeo - New Deal,Speedy Romeo,Clinton Hill,92.7%,940d8c0d-0f52-4fce-a3dc-1c82e5a28bee,921df105-4fab-4b8c-82ba-7ef8e55db0e7,Speedy Romeo,"500,000"
The Horny Ram - New Deal,Hinodeya Ramen Bar,Marina,60.0%,3078055a-09c1-468c-823e-e1d92af28a1f,aad7a165-2d5a-46bf-8bdd-644d9d11a2a2,Hinodeya Ramen Bar,"500,000"
Oxomoco - New Deal,Oxomoco,Greenpoint,85.9%,5d1410f3-69ed-4fbb-8b39-ba02ac3b949e,921df105-4fab-4b8c-82ba-7ef8e55db0e7,Speedy Romeo,"250,000"
Bar Revival - New Deal,Bar Jade,East Williamsburg,60.0%,b96a0632-633d-4a2b-bc1d-1edeadc2b7cf,06fef549-0ce3-4ab7-a949-ab27e4f73c81,Bar Jade,"250,000"
Sushi Ichimura - New Deal,Strange Delight,Fort Greene,57.4%,b1891c01-ea5d-43ae-b62b-42415bb9eb7d,6652a146-669f-4c02-88d7-a91ded4bacf9,Strange Delight,"500,000"
l’abeille - New Deal,L'abeille,Tribeca,96.7%,ec8c0bdc-3d94-4c28-a033-81f3f2c68bb6,de9fe8cd-4f6c-4a6d-850e-cded27f07130,Kuma Hospitality,"500,000"
l'abeille à côté - New Deal,L'abeille à côté,Tribeca,98.0%,68d2c560-ffef-46dd-8403-e244e5ec691f,de9fe8cd-4f6c-4a6d-850e-cded27f07130,Kuma Hospitality,"500,000"
Other Half Brewing - Bloomfield NY,Other Half,Gowanus,72.6%,3d7055dc-acb5-4e31-8b18-cc5f1c904e1d,55fb9cdf-aff9-4bc0-af31-c015e608ee09,Other Half Brewing,"500,000"
Criollas West Village - New Deal,Criollas West Village,West Village,100.0%,ff22710d-c7ce-4fea-8aca-5301f23b20f9,c0a7f98b-d21e-49b6-b627-1c26939729ef,Criollas Baked Empanadas,"250,000"
Criollas | Hells Kitchen - New Deal,Criollas Hell's Kitchen,Hell's Kitchen,100.0%,45f037e6-a037-4bc9-a068-070ff1c11d83,c0a7f98b-d21e-49b6-b627-1c26939729ef,Criollas Baked Empanadas,"250,000"
Saturn Road - New Deal,Saturn Road,Cobble Hill,91.0%,20aa10a7-feac-4f5c-8c5c-fd46bc5d621b,c24cc730-2233-4931-b698-36e34ec43d27,Saturn Road,"250,000"
Park & Grove - New Deal,Park & Grove,Downtown,100.0%,3b1d0c00-8e4a-4fd7-82a1-130f7fcbfb44,dcd6fd21-f7ef-481d-ad65-ba20ebce56d8,Taco Boy / Park & Grove,"500,000"
Tacombi - Westport,Tacombi,Financial District,90.9%,e8885919-1c59-488a-8fb9-943b33ac508b,b448af3d-5c91-40c4-b344-1fb000d39cfa,Tacombi,"500,000"
Peasant - New Deal,Peasant,Nolita,85.9%,1f27acf7-bbb7-4855-b423-9721ff613d50,4f0b4f64-1d1e-4af3-b88f-14e93240eacb,Apres Cru,"500,000"
Thursday Kitchen - New Deal,Thursday Kitchen,East Village,98.0%,b658ed23-401b-4251-b7b8-8cf4d85e1f78,21fafd0a-8e9e-4b60-8c5d-b4486d7a90e8,Mokyo / Thursday Kitchen,"250,000"
MOKYO - New Deal,Mokyo,East Village,87.6%,7c7e3999-754f-4f77-b2c5-86073780b52d,21fafd0a-8e9e-4b60-8c5d-b4486d7a90e8,Mokyo / Thursday Kitchen,"250,000"
Other Half Brewing - Washington DC,Other Half,Gowanus,72.6%,3d7055dc-acb5-4e31-8b18-cc5f1c904e1d,55fb9cdf-aff9-4bc0-af31-c015e608ee09,Other Half Brewing,"500,000"
Forge - New Deal,Forget Me Not,Cherry Creek,61.9%,3d0550ad-cc9c-4fcb-9273-635dbd33b36e,9bae59e8-836d-4de4-b7a7-3dccdde5103a,Culinary Creative Group,"500,000"
Please Don’t Tell new bar - New Deal,Please Don't Tell,East Village,96.7%,3f175455-4796-4da2-be80-ae1028283486,2034c9f8-f71f-489f-937d-206e3718ea82,PDT/Crif Dogs,"500,000"
Hell Phone Brooklyn - New Deal,Brooklyn Brewery,Williamsburg,64.5%,94baead0-d295-42c5-8ad9-26d345909160,facaeef8-3bb3-47c2-a6df-f20f0239dac4,Brooklyn Brewery,"500,000"
Taco Boy - Summerville,Taco Boy,Downtown,87.1%,3a2fe785-392b-4dfd-ac37-b58f06693fe5,dcd6fd21-f7ef-481d-ad65-ba20ebce56d8,Taco Boy / Park & Grove,"500,000"
Taco Boy - Downtown,Taco Boy,Downtown,100.0%,3a2fe785-392b-4dfd-ac37-b58f06693fe5,dcd6fd21-f7ef-481d-ad65-ba20ebce56d8,Taco Boy / Park & Grove,"500,000"
Other Half Brewing - Philadelphia PA,Other Half,Gowanus,70.5%,3d7055dc-acb5-4e31-8b18-cc5f1c904e1d,55fb9cdf-aff9-4bc0-af31-c015e608ee09,Other Half Brewing,"500,000"
Taco Boy - LoSo - New Deal,Taco Boy,Downtown,78.3%,3a2fe785-392b-4dfd-ac37-b58f06693fe5,dcd6fd21-f7ef-481d-ad65-ba20ebce56d8,Taco Boy / Park & Grove,"500,000"
Taco Boy - Folly Beach,Taco Boy,Downtown,97.1%,3a2fe785-392b-4dfd-ac37-b58f06693fe5,dcd6fd21-f7ef-481d-ad65-ba20ebce56d8,Taco Boy / Park & Grove,"500,000"
Five Loaves Cafe - Summerville,Five Loaves Cafe,Mt. Pleasant,97.7%,dfa4e978-61d7-4af8-a97a-afcc81f7a623,5da42aa8-f3cf-4f61-9962-4dbc31bb6776,Glowfisch Hospitality,"250,000"
Tacombi - Fulton Market,Tacombi,Financial District,75.0%,e8885919-1c59-488a-8fb9-943b33ac508b,b448af3d-5c91-40c4-b344-1fb000d39cfa,Tacombi,"500,000"
Five Loaves Cafe - Mt. Pleasant - New Deal,Five Loaves Cafe,Mt. Pleasant,95.4%,dfa4e978-61d7-4af8-a97a-afcc81f7a623,5da42aa8-f3cf-4f61-9962-4dbc31bb6776,Glowfisch Hospitality,"250,000"
Sesame Burgers and Beer - Summerville,Sesame Burgers and Beer,Mt. Pleasant,100.0%,2a2d5b7a-9589-4dd3-83c8-5f51dcbfb520,5da42aa8-f3cf-4f61-9962-4dbc31bb6776,Glowfisch Hospitality,"250,000"
HILDA AND JESSE - New Deal,Hilda and Jesse,Hilda and Jesse,96.9%,bc84f38b-99c1-4de5-a54f-103c65f66e4c,1b9d37c4-99d8-4da1-839b-29a99cc33722,Hilda and Jesse,"250,000"
the Socialite Kitchen - New Deal,E&O Kitchen and Bar,Union Square,67.8%,d8c8f453-eada-42c4-8a6d-918831db66fe,e5edb57a-134d-4e5e-8773-1cc16ae39522,E&O Kitchen and Bar,"250,000"
Sesame Burgers & Beer - Mt. Pleasant - Mt. Pleasant,Sesame Burgers and Beer,Mt. Pleasant,82.6%,2a2d5b7a-9589-4dd3-83c8-5f51dcbfb520,5da42aa8-f3cf-4f61-9962-4dbc31bb6776,Glowfisch Hospitality,"250,000"
Qanoon - New Deal,Call Me Pearl,LoDo,60.0%,6df52367-8a0c-434d-bd9a-ff4fba66ff12,0e195f5d-f3a4-4111-9b72-9525deca5707,Sage Hospitality Group,"250,000"
Tacombi - Wicker Park,Tacombi,Financial District,78.8%,e8885919-1c59-488a-8fb9-943b33ac508b,b448af3d-5c91-40c4-b344-1fb000d39cfa,Tacombi,"500,000"
Pastai - New Deal,Pastai,Chelsea,82.1%,8a94ebb5-5e7c-4673-baa7-4665ebe0a56a,50319939-f1e3-4bc6-b2a5-bc2e54b02831,Pastai,0
Tutti Pizza - New Deal,Tutti,Downtown,65.0%,62ba6ec7-931c-48ea-b6f1-05b5aa0d5b20,d66ae6e1-a457-4e77-8a95-f67d14edc686,Graft Wine Bar / Tutti,"250,000"
Pecking House Prospect Heights - New Deal,Pecking House,Chinatown,75.0%,5ada383a-1811-403e-b824-eb6002a337bd,62f0bfe6-9e0e-45d7-810f-56e7914c3ca7,Pecking House,"250,000"
Pecking House - Chinatown - New Deal,Pecking House,Chinatown,92.8%,5ada383a-1811-403e-b824-eb6002a337bd,62f0bfe6-9e0e-45d7-810f-56e7914c3ca7,Pecking House,"250,000"
ANINA - New Deal,Final Final,Pacific Heights,66.0%,222ac2ab-0540-46c6-887d-ceab2c42dc70,6bffc2b4-1771-4f8b-94da-ebc8219c8f0f,Joe Wallace Group,"250,000"
The Naked Pig - New Deal,Final Final,Pacific Heights,58.3%,222ac2ab-0540-46c6-887d-ceab2c42dc70,6bffc2b4-1771-4f8b-94da-ebc8219c8f0f,Joe Wallace Group,0
Alora (San Ramon) - New Deal,Aldo Sohm Wine Bar,Midtown,57.6%,6a08bd5a-23b0-4f8c-b791-9a7d0790d20c,7ae7f76f-5633-472a-854b-d4128415bcd3,Aldo Sohm,"250,000"
Brass Tacks - New Deal,Brass,NoMad,65.0%,1231c78d-abf4-41af-bfa5-3f771688f522,4a0e264d-bc32-4718-8053-ac0a183defb0,Brass / Moby's,"250,000"
Good Guys - New Deal,Good Guys,Lower East Side,96.7%,09f48233-5991-4df0-a192-231a4650225b,67829338-bc96-4832-8038-8bddb2b47ca6,Attaboy,"250,000"
Attaboy - New Deal,Attaboy,Lower East Side,85.9%,a0764262-dbba-4a83-9d3b-7a37eda5dcb3,67829338-bc96-4832-8038-8bddb2b47ca6,Attaboy,"250,000"
ALL BLUES - New Deal,ALL BLUES,Tribeca,100.0%,cc382352-ee3d-4226-9437-de94695f18e6,178b7ad1-b393-4ebd-8897-348fd09d659c,All Blues,"250,000"
The Esters - New Deal,Ensenada,Williamsburg,62.2%,6aad081c-27a2-4b2e-afcf-dc7b6c3b91d9,8f171c1e-6623-4d59-b8db-46c3c6bcb49f,Ensenada,"250,000"
Tuffet - New Deal,The Test Brewery,Williamsburg,61.9%,be6b996e-acd9-48e6-8579-024e5692b071,a93c6c12-d402-4f43-8970-f232713e1401,Test Brewery,"250,000"
The Ditty - New Deal,Little Dipper,Chelsea,61.9%,7a93301c-1e75-4133-a641-c65f689dcc16,c6198d66-7c44-4e7c-a1fe-a61a21f5179f,Goldies/Little Dipper,0
Chelsea Living Room -New Deal,Chelsea Living Room,Chelsea,100.0%,37abac99-3895-491b-adca-3039438a2cbe,b81bc84b-0259-4ada-9eb9-6dec96fb717c,Chelsea Living Room,"250,000"
Little More - New Deal,Little More,Little More,91.0%,bce9d870-a1b2-4750-80b5-050dd82dfe2f,c7ce4471-e490-493b-8c85-d2709b648ce0,Little More,"250,000"
Momoya Soho- New Deal,Momoya,SoHo,81.2%,480790b6-58b6-4782-9868-db510a127de3,6cf6a366-c460-4972-82c1-4f8e79bc17b8,Momoya,"250,000"
Filé Gumbo Bar,Filé Gumbo Bar,Tribeca,100.0%,88ae5244-814f-446a-bfe2-489fae723cbd,c50dea8b-09c4-4f72-b024-250c11048b00,Filé Gumbo Bar,"250,000"
Mano a Mano - New Deal,Mano a Mano,Logan Square,91.0%,10b0ac38-1a01-4163-8776-1154d90ce6dd,b8d1188d-8e54-4544-9fae-252d6369e027,Eat Well Hospitality,"250,000"
Emblem - New Deal,Emblem,Williamsburg,82.1%,dd50d551-baee-4ece-b987-7ee8f443aa5e,e561f7f5-88a7-4d5b-be6a-8e5d6f5a8c89,Emblem,"250,000"
Malka UWS,Malka UWS,Upper West Side,100.0%,1e6e8113-6449-45e5-a6e4-159b210468e1,911dfde3-a6f0-461c-bc3e-5cc82ff9c0ce,The Good People Group,"250,000"
Malka Dumbo,Malka - Dumbo,Dumbo,100.0%,562ed5dd-747c-4a4e-a157-8b72badf3fe3,911dfde3-a6f0-461c-bc3e-5cc82ff9c0ce,The Good People Group,"250,000"
Miznon - The Hugh,Miznon,Chelsea,90.6%,8cd3c015-bb67-4639-999c-9a75e064287b,911dfde3-a6f0-461c-bc3e-5cc82ff9c0ce,The Good People Group,"250,000"
Port Sa'id,Port Sa'id,Hudson Square,100.0%,70c50876-4a28-41d0-9497-65f80f85e35c,911dfde3-a6f0-461c-bc3e-5cc82ff9c0ce,The Good People Group,"250,000"
Shmone Wine Bar,Shmoné Wine,Greenwich Village,86.9%,772eeb6c-0090-45b6-bdda-e5ba2e9c44bc,911dfde3-a6f0-461c-bc3e-5cc82ff9c0ce,The Good People Group,"250,000"
Shmone,Shmoné,Greenwich Ave,93.3%,f6220233-6527-4d12-aef2-b3e5cfa47095,911dfde3-a6f0-461c-bc3e-5cc82ff9c0ce,The Good People Group,"250,000"
HaSalon,HaSalon,Hell's Kitchen,100.0%,29bb7f0d-921e-4617-acdb-3fd834dc333a,911dfde3-a6f0-461c-bc3e-5cc82ff9c0ce,The Good People Group,"250,000"
Miznon Kosher Times Square,Miznon,Chelsea,62.5%,8cd3c015-bb67-4639-999c-9a75e064287b,911dfde3-a6f0-461c-bc3e-5cc82ff9c0ce,The Good People Group,"250,000"
Miznon Chelsea Market,Friedman's Chelsea Market,Friedmans Chelsea Market,83.9%,365f2175-2f96-4296-9ab2-47d250e2898f,fcab5650-6899-4643-912b-ac602728d0e0,Friedman's,"250,000"
Good People Group,Tio Pepe,West Village,73.2%,7933ff85-12bd-4d62-8f81-2a167c9079fc,ea2589e9-797b-4391-afda-95200fafb492,Tio Pepe,"250,000"
New Museum Restaurant (Oberon) - New Deal,Please Don't Tell,East Village,51.9%,3f175455-4796-4da2-be80-ae1028283486,2034c9f8-f71f-489f-937d-206e3718ea82,PDT/Crif Dogs,"250,000"
Anaïs - New Deal,Call Me Pearl,LoDo,61.9%,6df52367-8a0c-434d-bd9a-ff4fba66ff12,0e195f5d-f3a4-4111-9b72-9525deca5707,Sage Hospitality Group,"250,000"
Rhodora Wine Bar - New Deal,Corsica Wine Bar,RiNo,68.5%,afbd71ed-bd4a-4b17-add9-befa791404db,73903e2e-8dbe-4cf7-9bd6-3dd3aab12327,Barcelona Wine + Corsica,"250,000"
June - New Deal,Mile End Deli,Boerum Hill,63.8%,4c513a09-f56b-47aa-bd1e-bbd34b426d93,b04b3531-39e2-410a-8a86-3df7a2c62e25,Mile End Deli,"250,000"
Levantine - New Deal,Levantine,East Williamsburg,91.7%,f0392e8f-779d-4bfa-9af2-2a563a39c874,a69e38cb-d31c-42eb-b057-2672ea1e2b58,Levantine,"250,000"
Meet to Meat - New Deal,Brenda's Meat & Three,NOPA,60.0%,965cceca-4a6f-477b-82f8-3dd816e75f3b,ce581429-728c-4c77-a94f-73dd079d1ca9,Brenda and the Krewe,"250,000"
Deccan House,Pecking House,Chinatown,82.0%,5ada383a-1811-403e-b824-eb6002a337bd,62f0bfe6-9e0e-45d7-810f-56e7914c3ca7,Pecking House,"250,000"
Brooklyn Kolache - New Deal,Brooklyn Kolache,Bedford-Stuyvesant,98.0%,83ed4391-bbea-4afc-a0bd-09d65d13c405,69da47fa-64bf-408b-abe9-0a0902a9fc1f,Brooklyn Kolache,"250,000"
Frankies 457 Carroll Gardens,Frankies 457 Spuntino,Carroll Gardens,77.1%,ae38ae11-0deb-40a5-8536-8db89646b101,35847c15-4fa8-4b3c-857f-c1e013f056de,Frankies 457,"250,000"
Postcard - New Deal,Postcard,West Village,89.0%,73b0cd74-b84e-4bbc-9252-9bd76c4a3124,f9e2e4c6-d17e-4839-931d-68ccdc14e082,Nami Nori and Postcard,"250,000"
Birdee - New Deal,Birdee,Williamsburg,82.1%,e0c81b08-1909-4ae9-8326-289c2fbacc8d,7c435f30-a2ba-4393-83ee-86aff33a72e1,Saga Hospitality Group,"250,000"
Passerine - New Deal,Passerine,Flatiron,91.7%,e4ff4096-1a94-44c7-829d-349a7b69f74d,eb2da6b9-70d1-4d35-b36d-4b1d9d84b69b,Passerine,"250,000"
Momoya UWS - New Deal,Momoya,SoHo,73.0%,480790b6-58b6-4782-9868-db510a127de3,6cf6a366-c460-4972-82c1-4f8e79bc17b8,Momoya,"250,000"
Happy Tuna - New Deal,The Purple Tongue Wine Bar,Hell's Kitchen,58.8%,8fd45637-7545-45d5-9ad2-f0bbfaca9ac3,603bfa27-50d2-4182-992e-f51e42f1b5e3,The Purple Tongue Wine Bar,"250,000"
The Commons Chelsea - New Deal,The Commons Chelsea,Chelsea,96.9%,d8d12dfa-d7d3-40c1-ab9d-cdbbc61f9ede,72c59172-c95c-4316-a06c-b5f1be080a61,Motel Morris,"250,000"
Decades - New Deal,Decades Pizza,Ridgewood,72.1%,a9fb2c46-8797-4c02-bfae-b5371a25e801,c5bcbfc6-f516-4a69-89bf-0a9908142154,Decades Pizza,"250,000"
